file,location,frequency,status,error,header_found,rows_after_datetime_parse,mapped_columns_count,missing_cells,rows_with_missing,invalid_negative,invalid_gt500,duplicate_timestamps,irregular_gaps
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2023\june2023\DCR SILTARA (RAIPUR)_ Hourly june.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,23.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2023\March 2023\DCR SILTARA (RAIPUR)_ Hourly March.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2023\May2023\DCR SILTARA (RAIPUR)_ Hourly may.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,15.0,13.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2023\Octo 2023\DCR SILTARA (RAIPUR)_ Hourly Oct.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2023\SEP. 2023\DCR SILTARA (RAIPUR)_ Hourly Sept.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,26.0,13.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2024\AUGUST DCR 2024\DCR SILTARA (RAIPUR)_ H august..-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2024\DCR APRIL. 2024\DCR SILTARA (RAIPUR)_ Hourly april.-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2024\DCR Dec. 2024\DCR SILTARA (RAIPUR)_ Hourly Dec..-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2024\DCR feb. 2024\DCR SILTARA _ HOURLY -FEB-2024 - Copy.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2024\DCR JUNE 2024\DCR SILTARA (RAIPUR)_ Hourly JUNE.-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2024\DCR OCT. 2024\DCR SILTARA (RAIPUR)_ Hourly Oct.-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2024\DCR SEP. 2024\DCR SILTARA (RAIPUR)_ Hourly sep..-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2024\Jan-24\DCR SILTARA (RAIPUR)_ Hourly  jan.-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,79.0,18.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2024\JUL -24\DCR SILTARA (RAIPUR)_ Hourly JUL-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,23.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2024\March - 2024\DCR SILTARA (RAIPUR)_ Hourly Mar.-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,58.0,8.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2024\MAY DCR 2024\DCR SILTARA (RAIPUR)_ Hourly MAY.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2024\NOV -24\DCR SILTARA (RAIPUR)_ Hourly NOV.-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2025\April DCR 2025\SILTARA (RAIPUR) Hourly APRIL.-2025.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2025\AUGUST 2025\DCR SILTARA (RAIPUR)_ Hourly.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2025\Dec. 2025\DCR SILTARA (RAIPUR)_ Hourly.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2025\FEB.DCR 2025\DCR SILTARA (RAIPUR)  Hourly Fab 2025.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,18.0,16.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2025\JAN DCR 2025\DCR SILTARA (RAIPUR)_ Hourly JANUARY-2025.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2025\JULY DCR 2025\SILTARA RAIPUR Hourly JULY.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2025\JUN DCR -25\DCR SILTARA  Hourly JUNE.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2025\MAR DCR 2025\DCR SILTARA (RAIPUR)_ Hourly MARCH.-2025.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,14.0,8.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2025\MAY DCR 2025\DCR SILTARA (RAIPUR)_ Hourly.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2025\NOV DCR 25\DCR SILTARA (RAIPUR)_ Hourly.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,23.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2025\Oct. 2025\Octuber Hourly.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2025\SEP. 2025\DCR SILTARA (RAIPUR)_ Hourly SEP. 2025.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\2026\Jan. 2026\Hourly.xlsb,Siltara,Hourly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2022\Octo 2022\DCR SILTARA_ Hourly - Oct.-2022.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2022\Sept 2022\DCR SILTARA_ Hourly - SEPTEMBER-2022.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,1.0,1.0,0.0,4.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2023\AGUST 2023\DCR SILTARA (RAIPUR)_ Hourly Oct.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,27.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2023\APRIL DCR 2023\DCR SILTARA (RAIPUR)_ Hourly Oct.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,8.0,4.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2023\DCR NOV. 2023\DCR SILTARA (RAIPUR)_ Hourly Oct.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,52.0,14.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2023\FEB 2023\DCR SILTARA (RAIPUR)_ Hourly FAB..-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2023\JAN 2023\DCR SILTARA (RAIPUR)_ Hourly JAN..-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2023\JULY2023\DCR SILTARA (RAIPUR)_ Hourly  JULY-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,23.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2023\june2023\DCR SILTARA (RAIPUR)_ Hourly june.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,23.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2023\March 2023\DCR SILTARA (RAIPUR)_ Hourly March.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2023\May2023\DCR SILTARA (RAIPUR)_ Hourly may.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,15.0,13.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2023\Octo 2023\DCR SILTARA (RAIPUR)_ Hourly Oct.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2023\SEP. 2023\DCR SILTARA (RAIPUR)_ Hourly Sept.-2023.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,26.0,13.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2024\AUGUST DCR 2024\DCR SILTARA (RAIPUR)_ H august..-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2024\DCR APRIL. 2024\DCR SILTARA (RAIPUR)_ Hourly april.-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2024\DCR Dec. 2024\DCR SILTARA (RAIPUR)_ Hourly Dec..-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2024\DCR feb. 2024\DCR SILTARA _ HOURLY -FEB-2024 - Copy.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2024\DCR JUNE 2024\DCR SILTARA (RAIPUR)_ Hourly JUNE.-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2024\DCR OCT. 2024\DCR SILTARA (RAIPUR)_ Hourly Oct.-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2024\DCR SEP. 2024\DCR SILTARA (RAIPUR)_ Hourly sep..-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2024\Jan-24\DCR SILTARA (RAIPUR)_ Hourly  jan.-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,79.0,18.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2024\JUL -24\DCR SILTARA (RAIPUR)_ Hourly JUL-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,23.0,23.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2024\March - 2024\DCR SILTARA (RAIPUR)_ Hourly Mar.-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,58.0,8.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2024\MAY DCR 2024\DCR SILTARA (RAIPUR)_ Hourly MAY.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2024\NOV -24\DCR SILTARA (RAIPUR)_ Hourly NOV.-2024.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2025\April DCR 2025\DCR SILTARA (RAIPUR)_ Hourly APRIL.-2025.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2025\FEB.DCR 2025\DCR SILTARA (RAIPUR)  Hourly Fab 2025.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,18.0,16.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2025\JAN DCR 2025\DCR SILTARA (RAIPUR)_ Hourly JANUARY-2025.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2025\JUN DCR -25\DCR SILTARA (RAIPUR)_ Hourly.xlsb,Siltara,Hourly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2025\MAR DCR 2025\DCR SILTARA (RAIPUR)_ Hourly MARCH.-2025.xlsb,Siltara,Hourly,ok,,True,23.0,12.0,14.0,8.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\2025\MAY DCR 2025\DCR SILTARA (RAIPUR)_ Hourly.xlsb,Siltara,Hourly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\CECB MONTHLY DCR - Copy\sampale DCR file\DCR SILTARA (RAIPUR)_ Hourly.xlsb,Siltara,Hourly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\SILTARA DCR\sampale DCR file\DCR SILTARA (RAIPUR)_ Hourly.xlsb,Siltara,Hourly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\CELIBRASION RIPORT\calibrasion riport 3.xlsx,IGKV,Hourly,no_header,header_not_found,False,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\DCR\APREL 2025- Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\DCR\DECEMBER 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\DCR\JULAY 2025 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\DCR\JUN 2025- Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\DCR\MAEY 2025 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\DCR\NOVEMBER 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,5.0,5.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\MONTH YEAR (SAMPLE DCR)\MONTH YEAR - Hourly - IGKV.xlsx,IGKV,Hourly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\MONTH YEAR (SAMPLE DCR)\MONTH YEAR - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,clean_failed,clean_file_none,True,,,,,,,,
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\APRIL 2023\APRIL 2023 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,8.0,6.0,0.0,0.0,0.0,2.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\APRIL 2023\APRIL 2023 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,33.0,22.0,0.0,0.0,0.0,2.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\AUGUST 2023\AUGUST 2023 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,95.0,95.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\AUGUST 2023\AUGUST 2023- Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,23.0,23.0,0.0,0.0,0.0,2.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\DECEMBER 2023\DECEMBER 2023 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\DECEMBER 2023\DECEMBER 2023 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\JULY 2023\JULY 2023 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\JULY 2023\JULY 2023 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\JUNE 2023\JUNE 2023 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\JUNE 2023\JUNE 2023 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\MAY 2023\MAY 2023 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\MAY 2023\MAY 2023 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\NOVEMBER 2023\NOVEMBER 2023  - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\NOVEMBER 2023\NOVEMBER 2023 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\OCTOBER 2023\OCTOBER 2023 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\OCTOBER 2023\OCTOBER 2023 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\SEPTEMBER 2023\SEPTEMBER 2023 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2023\SEPTEMBER 2023\SEPTEMBER 2023 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\APRIL 2024\APRIL 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,15.0,15.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\APRIL 2024\APRIL 2024 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,96.0,12.0,63.0,63.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\AUGUST 2024\AUGUST 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\AUGUST 2024\AUGUST 2024 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,96.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\DECEMBER 2024\DECEMBER 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\DECEMBER 2024\DECEMBER 2024 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,96.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\FEBRUARY 2024\FEBRUARY 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\FEBRUARY 2024\FEBRUARY 2024 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,96.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\JANUARY 2024\JANUARY 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\JANUARY 2024\JANUARY 2024 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,95.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\JULY 2024\JULY 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\JULY 2024\JULY 2024 - Quat. Hourly - IGKV.xlsx,IGKV,Quarterly,ok,,True,96.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
c:\Users\annam\OneDrive\Desktop\ML_Project\Datasets\IGKV DCR\Year 2024\JUNE 2024\JUNE 2024 - Hourly - IGKV.xlsx,IGKV,Hourly,ok,,True,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
